Hybrid,Env,Win_YN,moisture,test_weight,root_lodging,stalk_lodging,plant_height,ear_height,silk,pollen,Rain_1,Rain_2,Rain_3,Rain_5,Rain_6,Rain_7,Rain_8,Rain_10,Rain_11,AccPrecip_1,AccPrecip_2,AccPrecip_3,AccPrecip_5,AccPrecip_6,AccPrecip_7,AccPrecip_8,AccPrecip_10,AccPrecip_11,Radn_1,Radn_2,Radn_3,Radn_5,Radn_6,Radn_7,Radn_8,Radn_10,Radn_11,MaxT_1,MaxT_2,MaxT_3,MaxT_5,MaxT_6,MaxT_7,MaxT_8,MaxT_10,MaxT_11,MinT_1,MinT_2,MinT_3,MinT_5,MinT_6,MinT_7,MinT_8,MinT_10,MinT_11,ThermalTime_1,ThermalTime_2,ThermalTime_3,ThermalTime_5,ThermalTime_6,ThermalTime_7,ThermalTime_8,ThermalTime_10,ThermalTime_11,TempStress_1,TempStress_2,TempStress_3,TempStress_5,TempStress_7,TempStress_8,TempStress_10,TempStress_11,latitude,longitude,year,field_location
PHG80/PHZ51,IAH4_2015,Y,16.95,730.4776202,3,5,277,135.5,65,64,1.42451612,4.854615514,2.513668144,6.351127419,5.46999979,2.154687441,1.85099418,0.335758934,4.064770202,44.15999973,63.11000168,35.58999979,218.2399999,10.93999958,20.30812445,58.48687407,2.377500039,125.1143763,19.83997888,19.28772805,16.02270398,20.69822917,17.27718186,21.35831173,20.17303565,19.59360772,15.6142427,15.83032262,16.78769229,22.26164163,27.88725423,29.37999988,31.52784708,28.69895342,30.18404469,25.46833276,2.473548389,5.024615425,13.48280789,16.59868734,20.37374985,19.78628468,17.37298211,16.89515858,12.68514048,5.318693913,6.228847238,10.78291245,14.47529064,16.87687486,17.66054739,15.18141656,15.71210426,12.05907357,0.585391697,0.659230777,0.98994413,1,1,1,1,0.952600636,41.19970961,-91.49362406,2015,IAH4
B37/OH43,GAH1_2017,Y,17.7,731.1212129,0,2,229,110,65,64,1.929687474,5.730000019,0.343252103,3.449286585,2.107618968,4.586772466,5.884115127,3.462793619,5.790337869,61.74999917,45.84000015,4.185237975,115.4628578,3.161428452,44.24761888,164.3961923,18.00285697,179.500474,16.80249013,20.13732326,20.17342047,19.27076224,21.20480144,16.6798163,18.15858085,19.37517402,17.73704587,23.5584375,24.76124978,28.73884546,29.02932191,29.79031757,30.11825943,30.88468736,33.04158726,32.39466959,8.654999979,9.073749959,13.81601286,15.94569083,16.85142871,20.07059283,21.0580027,22.24365102,22.03411694,9.935165979,10.3201674,13.6844889,14.81363998,15.5596332,17.10789698,17.95959829,19.61349988,19.1980032,0.8834375,1,1,1,1,1,1,1,31.50794425,-83.55854475,2017,GAH1
B73/MO17,NEH3_2017,N,27.4,726.6160645,18,2,176.5,82.5,65,64,6.03471326,3.955444498,0.18882913,3.842009577,1.316296295,1.435570981,2.764433094,3.912023778,4.15136979,187.076111,38.21611161,1.987222274,117.8244439,3.948888885,12.8655555,93.99333183,27.38611089,126.3194449,18.53150537,21.70326166,24.15860034,20.80931081,18.66603313,19.02487726,18.75887595,17.51813417,15.15718003,20.20137986,23.21257118,30.13389904,30.13339279,32.06462927,32.76776237,28.39622898,27.87449379,27.0242909,7.908297486,10.26215086,15.17879712,16.87891665,20.62425956,20.98993062,16.95054818,15.08081369,13.75654417,8.47748899,10.0955543,14.95078719,15.67969265,18.3413362,18.75248222,14.77642402,13.79312874,13.00111339,0.783510626,0.953819441,1,1,1,1,1,0.993105158,41.162,-96.409,2017,NEH3
PHP02/PHB47,MNH1_2016,N,21.8,731.1212129,0,2,229,110,73.5,71.5,2.893225764,0.170000008,5.030425272,6.121705224,6.438583227,6.210954471,8.179238718,7.617170889,9.394742846,89.68999869,1.190000057,67.79499967,212.8530004,13.67999972,65.11499918,295.599999,62.20750045,287.315495,17.89673604,26.28611401,18.122652,20.29948324,15.80941307,17.87578139,16.93568638,15.29315111,12.15008877,17.5148386,25.45428576,24.53269911,27.63337014,28.14450006,28.70269129,27.15887183,24.8505404,22.53032632,6.338387108,9.824285678,13.68155402,15.81410535,17.82425013,18.42635015,16.92976579,13.57123889,11.50456607,6.871134867,10.90204251,11.6566452,13.98369248,15.05511886,15.68076391,14.22086787,11.86153057,10.26982602,0.734527645,1,1,1,1,0.999952477,0.98729881,0.936092645,44.06646925,-93.533648,2016,MNH1
PHG39/TX205,COH1_2017,N,40,561.8563546,0,11.25,250.25,98,81.25,77.5,3.393124943,0,0.001708684,0.360843908,0.891428554,3.560382097,1.42287895,1.565670675,1.770870451,108.5799982,0,0.02904762,12.29476177,1.600476163,43.78523833,56.48285717,21.02523811,53.20285701,22.26802993,25.65694836,25.9931063,24.2875628,21.26982858,19.37652668,19.65631787,15.92591012,11.99136935,20.38624986,26.27857154,29.00990249,30.95750085,32.84396765,29.24597739,27.87075516,24.49812031,17.64004964,4.676250031,9.955714362,11.44166305,13.33492254,15.64190474,14.2894836,11.55992968,8.650869984,2.505724526,7.387813889,11.22152513,12.97827389,14.53136664,16.23032426,14.11586508,12.58015619,10.40568176,6.007000116,0.859799101,1,1,1,1,0.978368119,0.882220332,0.653649732,40.64850025,-104.9997825,2017,COH1
B37/MO17,IAH1_2017,Y,17.7,731.1212129,0,2,229,110,65,64,3.40562493,4.965384584,4.756276119,1.833606587,3.814090996,2.221484887,3.670808328,1.81325484,2.347473118,108.9799978,64.54999959,71.28272616,63.78727258,4.177727374,22.83863677,118.9068186,13.7622725,72.03681816,16.19865167,17.41178014,18.84198651,22.07722619,19.57094626,20.6423577,19.65334879,19.12382584,16.87809105,17.11343735,15.37846162,22.95951679,28.09807267,26.50742381,30.27960591,29.79948923,26.92834941,26.37674051,5.413125027,4.923076978,11.46549016,14.16962528,11.61757578,16.65775237,16.66504091,13.38757222,12.41510662,6.530778339,5.768563812,10.45370215,13.71965113,11.94783378,15.64262598,15.39964617,12.71239892,12.1737806,0.629988832,0.555054952,0.946458762,1,1,1,1,0.998130952,41.19924609,-91.49402296,2017,IAH1
B14A/MO17,IAH2_2017,N,16.7,686.7133223,3,11.5,223.5,112,65,64,2.991935476,4.003749907,5.594154361,1.824159742,2.965909053,1.138616173,3.544395797,5.525860929,3.224964342,92.74999976,32.02999926,86.83999968,64.74363607,5.880909015,11.03545466,133.6850016,39.36636487,98.02272796,18.91811151,22.03083944,18.39067038,21.91300981,21.59707026,21.00058551,18.76246256,16.50136756,14.56336975,16.70258062,25.25375009,21.16444029,28.78792803,31.34295403,31.03890899,27.79230679,26.54138994,25.01808603,3.836129038,9.060000002,9.836484062,14.72352594,17.1804546,18.00485339,15.61890002,13.9478747,12.25710857,5.884356407,10.52058178,9.325556586,14.19611432,16.29393371,16.57150033,14.05801276,12.73803514,11.57992501,0.659274195,1,0.882113053,1,1,1,1,0.976890029,42.06582876,-94.72050129,2017,IAH2
LH74/PHN82,GAH2_2020,N,14.45,728.5468424,0,10.75,213.75,108,57.75,57.75,4.57387094,0.441111114,8.353941854,2.596292498,5.733571683,2.103095203,2.179001438,2.485142878,3.918548365,141.7899991,3.970000029,91.39071568,80.77428585,11.41500051,18.92785683,57.71499962,12.42571439,121.4749993,20.66171874,23.27184486,17.58943298,19.5164109,18.75300796,20.35385684,20.26001561,17.11426864,16.01109332,24.32935487,22.81222216,27.25049476,29.76903398,31.23452386,32.73428517,34.13891635,33.4245718,31.64458511,9.683548431,7.437777784,15.07002369,18.41195949,20.46821458,20.95039675,21.2406723,21.91714281,20.83905522,10.34437265,8.95024402,13.55540875,16.15181668,17.85136922,18.84234096,19.40061188,19.58004094,18.23728962,0.993479262,1,1,1,1,1,1,1,33.72355555,-83.30265185,2020,GAH2
B14A/H95,IAH1_2015,Y,19.3,709.2390639,0,45,270,150,65,64,1.566451638,2.213076954,8.402418557,1.323463692,0.084411761,2.297359398,2.93999255,2.37101191,2.732793763,48.56000078,28.7700004,122.1399999,43.52999979,0.168823523,22.82352863,100.1182349,16.67000003,83.81294001,20.43214903,18.85811498,14.63317728,22.31276759,19.14227258,22.20806523,19.83862588,18.33763158,15.0581957,16.08774191,16.64538457,21.84697853,28.7334183,30.26852911,31.30747052,29.05105531,29.39636272,24.66946357,1.839032284,4.865384661,13.12892854,16.86768962,20.05941139,18.05705196,16.3929614,15.43749916,11.17229855,5.447129731,6.098188577,10.48240964,14.99632473,17.16639266,16.72884186,14.96924927,14.77137221,11.30644361,0.593087559,0.682994502,0.988452545,1,1,0.997626801,1,0.896934674,41.9980952,-93.69336973,2015,IAH1
B97/PHB47,INH1_2015,N,14.05,715.6749901,1,5,203,86.5,67.5,67,2.968064535,5.608750075,2.401797478,2.620596579,1.049062505,3.048312443,3.454130844,1.332533481,1.484370975,92.01000059,44.8700006,26.44312483,85.12437463,1.715625018,30.48312443,116.5724995,9.316249996,45.68062523,19.44608656,13.59046638,21.88315593,21.65689439,20.60130358,19.73326552,18.77560381,17.99738388,15.64927463,15.67580632,21.0562501,27.44396829,29.52449332,32.66781175,30.16981242,28.17317586,28.46934151,25.5406298,3.004516139,13.05249977,15.22068343,16.62214482,19.56843758,18.02818774,16.71489706,16.46563638,12.56847521,5.360930658,9.9438759,13.725819,15.26696414,18.11812466,16.1828721,14.63810214,14.67667849,11.95902497,0.609504607,1,1,1,1,1,1,0.986081101,40.477075,-87.000205,2015,INH1
B73/PHM49,IAH2_2019,Y,22.1,722.7545088,1,0.5,255,131.5,65,64,1.624999978,4.994666719,7.633826981,4.023414549,10.53523836,1.22350002,2.763567443,7.261517829,4.773321835,51.99999928,74.92000079,126.7292866,144.3807149,31.60571507,12.2350002,103.2057142,58.23357121,145.3535721,19.40078695,15.59915857,17.73377221,20.37141966,18.69170743,21.11460887,19.04896103,16.46108124,13.94542613,15.78031255,14.78666655,21.30773964,26.90560141,30.4667857,29.3667858,27.70213024,26.0789087,24.69893011,1.823749996,4.276000045,9.222208134,15.06467224,19.71440506,18.17542877,16.74212177,15.32632928,13.45358666,5.188982368,5.371381143,9.150668224,13.41851256,17.10626668,15.79657396,14.44283917,13.04517908,11.92357614,0.546495539,0.532857125,0.866155154,0.998157434,1,1,1,0.956872449,42.06583499,-94.72067796,2019,IAH2
B14A/OH43,IAH2_2019,Y,25.05,664.8311733,1,2.5,232,109,65,64,1.624999978,4.994666719,7.633826981,4.023414549,10.53523836,1.22350002,2.763567443,7.261517829,4.773321835,51.99999928,74.92000079,126.7292866,144.3807149,31.60571507,12.2350002,103.2057142,58.23357121,145.3535721,19.40078695,15.59915857,17.73377221,20.37141966,18.69170743,21.11460887,19.04896103,16.46108124,13.94542613,15.78031255,14.78666655,21.30773964,26.90560141,30.4667857,29.3667858,27.70213024,26.0789087,24.69893011,1.823749996,4.276000045,9.222208134,15.06467224,19.71440506,18.17542877,16.74212177,15.32632928,13.45358666,5.188982368,5.371381143,9.150668224,13.41851256,17.10626668,15.79657396,14.44283917,13.04517908,11.92357614,0.546495539,0.532857125,0.866155154,0.998157434,1,1,1,0.956872449,42.06583499,-94.72067796,2019,IAH2
PHW52/PHM49,WIH1_2018,Y,22.116,795.7121679,0,2,246.6,111.4,68.6,67.4,1.609999989,7.097692302,4.543300024,5.384655594,12.90857152,6.684415526,1.835393967,1.490247701,3.282350194,49.90999967,92.26999992,56.1414287,188.537143,17.774286,73.52857079,76.14071582,18.50214262,100.642856,20.21844376,17.61529163,19.67186989,21.74517717,19.19342093,18.08513378,19.62003162,16.98075827,12.74863056,13.31193533,16.25923072,24.73561688,28.00164855,31.39095186,28.11097395,26.99453296,26.15077082,19.9357303,1.183225821,5.521538512,13.28283365,14.89542408,18.89249983,17.62870117,14.61713968,12.9208708,8.385953947,4.208379921,6.163069931,11.75441076,13.86262536,17.16453014,14.91796624,13.29691021,12.54059059,8.511099252,0.430714275,0.66777473,1,1,1,0.987929958,0.939058758,0.805939432,43.0544,-89.5317,2018,WIH1
PHG29/PHG47,MIH1_2020,N,16.125,729.190435,0,3.5,231,127,58,58,4.984838709,2.447142908,2.78018427,2.64718347,5.506875038,1.476884461,2.688717092,6.006552647,2.65185957,154.53,17.13000035,30.43499947,89.07562375,6.053750038,16.17374991,112.2143753,49.72375022,79.8756258,20.40588462,19.28742858,24.32683064,21.06964646,18.47526628,19.40802789,18.05267967,13.18055513,11.8632568,17.75483874,24.12857165,28.18736501,29.25734834,30.47187495,29.12451894,27.19720882,23.65947149,18.53645566,5.91032262,13.18571418,13.36449351,15.87753885,17.57625037,17.40439215,14.2199518,12.09430501,6.603961046,6.886871568,11.64218502,13.33305563,14.86544572,16.04104967,15.33737973,13.2580117,11.17810785,7.349100415,0.70564517,0.993469382,1,1,1,0.990981538,0.929873564,0.775463757,42.7085775,-84.4705825,2020,MIH1
B73/PHM49,GAH1_2018,Y,14.75,709.8182972,0,2.5,232.5,110,61,60,4.231249915,1.934999943,5.575464231,3.801027214,1.067857163,3.256190501,3.932246866,3.816857059,2.685023025,135.3999973,11.60999966,76.79571342,135.0185695,1.516428607,29.30571451,107.1921429,19.08428529,83.23571379,16.89130574,18.83037901,19.9789379,20.32622599,17.16636637,17.47509449,19.98058203,18.77657547,18.35496912,25.6268748,28.56500022,25.46428012,27.96417186,30.5753573,30.54857133,31.9994497,33.07128549,33.68336431,12.70062498,14.46999963,11.35988473,14.27301998,20.47928579,20.42444427,20.68398901,21.82542842,22.30905548,11.99291119,13.91639365,11.33534042,13.63652225,17.52732154,17.4865078,18.33967815,19.36985553,19.8838857,0.988973219,1,1,1,1,1,1,1,31.50582525,-83.55515025,2018,GAH1
F42/MO17,GAH1_2020,N,18.685,700.9367191,2,4,200,87.5,68,64,4.279687563,0,6.08243138,3.811420537,2.267976227,2.530000055,3.98378478,1.741833346,2.910207357,136.950002,0,84.37571335,135.9278565,4.833571502,22.77000049,107.9378566,9.115000069,90.21642806,16.61263859,21.5972875,19.10636237,20.72286693,14.54687945,18.15584731,20.08605453,19.68634889,18.27781732,25.37343752,26.77166684,25.94144379,27.77824619,29.55357116,30.6518255,31.78195276,33.48178532,33.56322575,12.43875006,10.55666669,12.19035929,13.80720781,20.58059497,20.26111097,20.57386992,21.96838095,22.25456222,11.80508215,11.69113274,11.88989525,13.35432975,17.06708306,17.45646823,18.17996521,19.67032327,19.80166763,0.988537947,1,1,1,1,1,1,1,31.5079775,-83.558517,2020,GAH1
PHB47/PHZ51,INH1_2020,Y,19.16,738.0076539,0,2,242,109.25,65,64,2.63064515,6.092222161,2.380905542,2.638028789,0.629411796,2.977235278,3.349803369,1.095052516,1.575144189,81.54999965,54.82999945,26.35000017,86.90176377,0.755294155,29.77235278,114.9176474,7.60117643,48.41470517,19.12040675,14.46862051,21.68340347,21.75389977,20.24839053,19.66959435,18.78188958,18.00828299,15.45076636,15.20677414,20.6899999,27.1104927,29.42650107,32.0752936,30.36388222,28.15834081,28.66782236,25.41333794,2.934193564,11.51555562,15.17811918,16.46944194,19.37588254,18.23752946,16.66734055,16.5683672,12.52337519,5.193705795,9.337664252,13.54219901,15.16026165,17.73146127,16.3694037,14.61167179,14.83949529,11.90095499,0.576025338,0.994801587,1,1,1,1,1,0.975702381,40.4787965,-86.9895995,2020,INH1
B37/MO17,MNH1_2016,N,23.4,731.1212129,0,2,229,110,68.5,66.5,2.893225764,0.170000008,5.030425272,6.121705224,6.438583227,6.210954471,8.179238718,7.617170889,9.394742846,89.68999869,1.190000057,67.79499967,212.8530004,13.67999972,65.11499918,295.599999,62.20750045,287.315495,17.89673604,26.28611401,18.122652,20.29948324,15.80941307,17.87578139,16.93568638,15.29315111,12.15008877,17.5148386,25.45428576,24.53269911,27.63337014,28.14450006,28.70269129,27.15887183,24.8505404,22.53032632,6.338387108,9.824285678,13.68155402,15.81410535,17.82425013,18.42635015,16.92976579,13.57123889,11.50456607,6.871134867,10.90204251,11.6566452,13.98369248,15.05511886,15.68076391,14.22086787,11.86153057,10.26982602,0.734527645,1,1,1,1,0.999952477,0.98729881,0.936092645,44.06646925,-93.533648,2016,MNH1
F42/OH43,NYH3_2015,N,23.2,731.1212129,3,9.5,244,131,79,78.5,4.268387075,0,1.234803629,3.315485905,3.744705864,3.708743319,2.034738589,2.091907533,2.160160663,132.3199993,0,17.66999944,111.4647067,9.843529393,38.42352946,75.35117763,21.49235322,65.37235311,20.95885717,21.76160183,22.01003167,20.47654391,19.37507164,18.84800849,18.09954582,14.25866518,12.17165493,15.21516129,28.41399994,23.9726608,27.94852153,28.22411762,29.00645443,26.88612691,22.65429039,19.02039094,3.206451565,16.00799999,11.62235867,15.61032629,16.7502941,17.72633694,14.88804443,11.60832066,7.356588233,5.349626667,14.38734971,10.95773449,14.17183136,14.61937489,15.41213998,13.31670354,10.34569698,7.707711279,0.504331792,1,0.97267375,0.996219796,1,0.995345527,0.95775528,0.812032548,42.7233625,-76.6555945,2015,NYH3
B37/H95,INH1_2020,Y,24.8975,739.4235576,1.25,2,231.5,114.05,70.75,66.5,2.63064515,6.092222161,2.380905542,2.638028789,0.629411796,2.977235278,3.349803369,1.095052516,1.575144189,81.54999965,54.82999945,26.35000017,86.90176377,0.755294155,29.77235278,114.9176474,7.60117643,48.41470517,19.12040675,14.46862051,21.68340347,21.75389977,20.24839053,19.66959435,18.78188958,18.00828299,15.45076636,15.20677414,20.6899999,27.1104927,29.42650107,32.0752936,30.36388222,28.15834081,28.66782236,25.41333794,2.934193564,11.51555562,15.17811918,16.46944194,19.37588254,18.23752946,16.66734055,16.5683672,12.52337519,5.193705795,9.337664252,13.54219901,15.16026165,17.73146127,16.3694037,14.61167179,14.83949529,11.90095499,0.576025338,0.994801587,1,1,1,1,1,0.975702381,40.4787965,-86.9895995,2020,INH1
2369/LH123HT,ILH1_2019,Y,17.65,784.5394001,0,0,274.5,141,63,61.5,3.922903261,5.481666605,1.00366755,4.244691953,0.864761892,1.289377346,1.227411081,2.864647074,2.116070648,121.6100011,32.88999963,10.01785682,147.0385723,1.34571428,11.77428573,45.42428628,20.70571404,64.49999962,18.80145381,19.65322081,22.67392072,19.84274881,20.61125065,20.0231267,19.28032854,15.59344345,14.97056188,19.78774188,27.49499989,27.66771062,28.39175175,31.90428638,30.86753304,28.53869606,27.75133519,26.64299619,8.822580737,16.11666648,15.73801632,17.44140675,20.6435711,19.81749468,16.71837596,16.74759351,14.38373492,8.392897398,14.01107102,13.933587,15.08804109,18.28423173,17.40393302,14.78980986,14.45116262,13.1086535,0.871382484,1,1,1,1,1,1,0.979387755,40.0587105,-88.2298385,2019,ILH1
WF9/H95,MNH1_2016,N,23.85,731.1212129,0,2,229,110,70,68,2.893225764,0.170000008,5.030425272,6.121705224,6.438583227,6.210954471,8.179238718,7.617170889,9.394742846,89.68999869,1.190000057,67.79499967,212.8530004,13.67999972,65.11499918,295.599999,62.20750045,287.315495,17.89673604,26.28611401,18.122652,20.29948324,15.80941307,17.87578139,16.93568638,15.29315111,12.15008877,17.5148386,25.45428576,24.53269911,27.63337014,28.14450006,28.70269129,27.15887183,24.8505404,22.53032632,6.338387108,9.824285678,13.68155402,15.81410535,17.82425013,18.42635015,16.92976579,13.57123889,11.50456607,6.871134867,10.90204251,11.6566452,13.98369248,15.05511886,15.68076391,14.22086787,11.86153057,10.26982602,0.734527645,1,1,1,1,0.999952477,0.98729881,0.936092645,44.06646925,-93.533648,2016,MNH1
2369/LH123HT,WIH2_2018,N,25.47777778,756.5788764,8.111111111,2,266,142.7777778,67,65,3.144193572,1.768571428,3.785071194,5.164846227,1.715952385,3.402224049,3.044948822,9.615599338,3.371772616,97.47000074,12.38,46.28142902,179.8699983,4.560714279,37.70642883,131.4821453,73.47714479,101.7171416,19.25733411,21.12108299,21.47525877,21.2745393,18.31717262,18.53021556,18.66070884,13.62580315,11.37185475,15.52870961,24.66571426,26.09170284,28.23486864,27.86595249,27.65838755,26.70641136,24.92152362,17.96867439,3.195161297,12.95000008,13.88902894,15.13385395,17.40500012,17.0648215,13.77097062,13.5657747,6.887165117,5.289841082,11.57195132,12.6458491,14.08946858,14.71699087,14.50107081,12.89356629,12.23397282,7.279203781,0.580092163,1,1,1,1,0.981419113,0.932006969,0.73866365,43.38075,-89.38645,2018,WIH2
WF9/H95,WIH1_2016,N,20.35,747.8546209,1.5,7.5,255,136.5,75,74.5,2.076129018,1.94750002,4.430291291,4.068377178,0.606590927,8.204471101,6.520888551,7.285801826,4.413191112,64.35999957,23.37000024,50.66818307,153.9786358,1.017727305,87.41727302,222.4604529,58.95590957,134.9268184,19.92805462,20.9108026,19.53546339,20.65690042,18.97296773,19.76360502,17.50876714,15.21370917,12.23883056,16.70258062,17.57583312,27.08182728,26.49130857,27.22159082,28.35833875,27.6700069,25.1458901,22.98674642,3.327419363,4.990833327,14.04723809,14.47423798,17.58636334,16.7186736,17.17399145,14.32051147,12.5735533,5.875866612,6.419508974,12.98865398,12.92924289,14.50224274,14.72651534,14.55658067,12.23924581,10.7486024,0.621198161,0.7653869,1,1,1,0.999967803,0.998306277,0.970976554,43.05632525,-89.53194975,2016,WIH1
LH195/LH82,MOH1_2015,N,14.5,731.1212129,0,5,182.5,85,75,74,3.914838722,3.002727248,2.7038834,5.646226268,2.268750012,1.183333344,4.736744086,1.740401796,3.666491943,121.3600004,33.02999973,34.41999933,178.8712478,5.868750036,10.6500001,140.2618746,11.88312507,113.6612502,18.81846694,18.88703156,16.92919735,21.70591481,15.72154266,19.94530069,18.47422179,20.12873028,17.02653892,18.28451609,18.00181831,23.77805456,28.93028285,29.85593748,31.76118019,30.42140763,28.58050013,28.43143147,5.857096827,7.500000065,15.21487777,17.6487962,21.67281234,21.45979159,20.28182538,17.09899995,17.28669369,7.068544315,7.302193139,11.97142579,15.39796361,17.76437491,18.61048589,17.380694,14.99182695,15.05317439,0.723283405,0.814935086,1,1,1,1,1,1,38.8965375,-92.20800417,2015,MOH1
PHG80/PHZ51,NCH1_2017,N,15.7,731.1212129,0,2,218.5,88,65,64,5.929354779,4.097142833,0.297958702,3.860588722,6.673809642,5.437090039,2.513672686,1.67758051,4.140460835,183.8099982,28.67999983,4.023333254,115.8195228,10.90952401,51.84571517,65.15761944,9.68857149,128.3542859,16.84796118,19.66078799,22.20077414,19.20396089,15.77249108,20.54839894,18.7994723,19.26606379,16.40835168,26.07000006,23.57857159,28.17011276,29.72614366,31.01404729,30.48814813,32.54721675,31.95695904,30.43138246,13.64064524,11.25142826,15.69757802,18.87536398,22.57674573,19.84793622,22.28039625,21.2748593,20.81350234,12.56442422,10.48784987,14.26665949,16.36044911,18.79940835,17.21144066,19.38557496,18.57336573,17.65269876,0.998329492,1,1,1,1,1,1,1,35.29663725,-77.5668065,2017,NCH1
